placemarkName,placemarkLat,placemarkLon,styleId,origHref,proposedType,proposedValue,matchedDocId
"PARKING 🅿️ / Anglesola (Lérida)",41.659485,1.082327,icon-1644-0288D1,"",none,"",23nvIakU0WNwODTCbcNt
"PARKING 🅿️ / El Parador de las Hortichuelas )Almería)",36.803703,-2.601506,icon-1644-0288D1,"",none,"",ylWYhIjvXfkoNqnZfSp0
"PARKING 🅿️ / Arroba de los Montes (Ciudad Real)",39.151966,-4.544576,icon-1644-0288D1,"",none,"",BmQ1X7gb5uPXsIQpptwk
"ZONA De Espera ☕️ / Barcelona",41.348758,2.138171,icon-1534-4E342E,"",none,"",0GKwGKN1kYW9Q4BtdhOc
"PARKING BUS (pago)💰 MNAC Barcelona",41.368181,2.151748,icon-1513-1A237E,"",none,"",r9Xw40n01vJh1mKz1XCM
"C Y D 🔄 / Málaga",36.71726,-4.419327,icon-1826-0F9D58,"",none,"",xTTebcZgoPZbP0QFysZK
"C Y D 🔄 / Málaga",36.716481,-4.420923,icon-1826-0F9D58,"",none,"",xMQXnTLaT8oBcQ7ogIIf
"ESTACIÓN BUS 🚍 / Málaga",36.715624,-4.42147,icon-1532-0288D1,"",none,"",BN2mIWrxC7ElDG6Mmd8q
"VENTA EL Pan 🍽 / Las Cabezas de San Juan (Sevilla)",36.976087,-5.959993,icon-1577-795548,"",none,"",bvxcJFxc4sfa91L1qvJL
"COLEGIO Puig de les Cadiretes 🚸 / Llagostera (Girona)",41.821606,2.902732,icon-1682-FFD600,"",none,"",F9THUvc9UODykmdiGO6H
"AUTOCARES Dotor ☑️ / Sant Pere Molanta (Barcelona)",41.356878,1.732415,icon-1532-000000,"",none,"",CYSBpS5Bt0ebeD3XShSe
"IES Valerià Pujol 🚸 / Premà de Dalt (Barcelona)",41.501615,2.351005,icon-1682-FFD600,"",none,"",ZoZNgP3AkeNqk742SGJQ
"COLEGIO Maria Manent 🚸 / Premià de Dalt (Barcelona)",41.506466,2.348399,icon-1682-FFD600,"",none,"",zjyLD7G5sokUgqK0NBTE
"PARKING BUS - C Y D 🅿️🔄 / Costa Nova (PO)",40.612706,-8.749722,icon-1532-7CB342,"",none,"",B8CXKr8CEn6MVQs3bTEt
"C Y D 🔄 Monsanto (PO)",40.039955,-7.114005,icon-1826-0F9D58,"",none,"",WECMPop5mCCwrfhq25kQ
"ZONA DE ESPERA ☕️ / Monsanto (PO)",40.04582,-7.11608,icon-1534-4E342E,"",none,"",uAnxkcTOJ0kj4qBpj2Qo
"CASA Colonies La Conrreria 🚸/ Tiana (Barcelona)",41.49177,2.252176,icon-1682-673AB7,"",none,"",ELUA2CQfIfHeduPMcRU0
"CASA Colonies Can Xammar 🚸",41.674164,2.257988,icon-1682-673AB7,"",none,"",EEZCFBZRTd6AVRWpxLjP
"ℹ️ RUTA Parking Casa de Colonies Can Xammar",,,line-FFD600-6000,"",none,"",EPAdYmwY2Dg6OMjSdABl
"CASA Colonies Xanascat 🚸 / Canyamars (Barcelona)",41.595897,2.453389,icon-1682-673AB7,"",none,"",FrDJVlsjqfN136aHTh4I
"C Y D 🔄 / Celanova (Ourense)",42.15011,-7.957026,icon-1826-0F9D58,"",none,"",dU0s7xo7cHGiTkPc6cjk
"ZONA DE ESPERA ☕️ / Celanova (Ourense)",42.157447,-7.95414,icon-1534-4E342E,"",none,"",rmcWxCTr8uBkwaKEmPgE
"C Y D 🔄 / Chaves (PO)",41.74377,-7.47329,icon-1826-0F9D58,"",none,"",nvObBxOuu7mf7cB9O8Qi
"C Y D 🔄 / Chaves (PO)",41.747522,-7.469246,icon-1826-0F9D58,"",none,"",wi9t7Y4AMasHjriej0Y0
"PARKING 🅿️ / Chaves (PO)",41.749239,-7.467596,icon-1644-0288D1,"",none,"",PxqyXSY5n2A7YO29D3pd
"PARKING 🅿️ / Chaves (PO)",41.75271,-7.480602,icon-1644-0288D1,"",none,"",0SOCN1KOmrE0t6EsLSlR
"IES Llavaneres 🚸 / S.Andreu de Llavaneres (Barcelona)",41.570972,2.489026,icon-1682-FFD600,"",none,"",Phvc1diYYVj9QGtAe1ZA
"COLEGIO Sot del Camp 🚸 / Sant Vicent de Montalt (Barcelona)",41.569333,2.51491,icon-1682-FFD600,"",none,"",gPV38idg3r31evIFioaH
"IES Esteve Albert 🚸 / Sant Vicent de Montalt (Barcelona)",41.56931,2.515211,icon-1682-FFD600,"",none,"",yd5cPMEBKBgh25jZZUli
"COLEGIO Sant Feliu 🚸 / Cabrera de Mar (Barcelona)",41.527807,2.393496,icon-1682-FFD600,"",none,"",y7dhfUqymyzUOIru5pMI
"ℹ️SALIDA Colegio Sant Feliu",,,line-F9A825-5000,"",none,"",VoXrVML6Si2zoG4cSLPc
"ℹ️OJO JUEVES MERCADILLO SEMANAL",,,poly-9C27B0-2000-115,"",none,"",
"COLEGIO El Pilar 🚸 / Premià de Mar (Barcelona)",41.493929,2.352672,icon-1682-FFD600,"",none,"",ob7nnIrNL6sMN6wuFzmy
"COLEGIO Mar Nova 🚸 / Premià de Mar (Barcelona)",41.494205,2.370599,icon-1682-FFD600,"",none,"",GOpJ1KeWI8ULrF0kuql2
"PARKING 🅿️ / Vilassar de Mar (Barcelona)",41.511287,2.396156,icon-1644-0288D1,"",none,"",CGRHpxWz0kcwhDCpjDGr
"C Y D 🔄 / Mataró (Barcelona)",41.556326,2.428603,icon-1826-0F9D58,"",none,"",HgSAVNgdTE6v6lXQcS3W
"COLEGIO Sobirans 🚸 / Arenys de Munt (Barcelona)",41.614983,2.532349,icon-1682-FFD600,"",none,"",OicvWFxMDrE9aNNF3e2g
"CASTILLO Can Jalpí 🚸 / Arenys de Mar (Barcelona)",41.599372,2.541599,icon-1542-3949AB,"",none,"",8aJSpB8tkXm80M0bIENc
"IES Domènec Perramon 🚸 / Arenys de Munt (Barcelona)",41.618221,2.537548,icon-1682-FFD600,"",none,"",OlxY7WZCJUFilB3NOjwj
"COLEGIO Turó del Drac 🚸 / Canet de Mar (Barcelona)",41.594613,2.570989,icon-1682-FFD600,"",none,"",JzFVW0QW7pvyXnpk7EhY
"COLEGIO Sant Pau 🚸/ Sant Pol de Mar (Barcelona)",41.602047,2.613942,icon-1682-FFD600,"",none,"",AbQrnkQq1rHVYDP2S1Ps
"COLEGIO Misericòrdia 🚸 / Canet de Mar (Barcelona)",41.59774,2.582664,icon-1682-FFD600,"",none,"",jVvyolSexz9JvDNWtzb2
"ℹ️RUTA Santa Fe del Montseny",,,line-F9A825-6000,"",none,"",dkEgMQHWp1BRtIaeD2rZ
"AUTOCARES Barba ☑️ / Sant Celoni (Barcelona)",41.689658,2.489428,icon-1532-000000,"",none,"",XLJuXqpdBbdPf3pXLsvM
"PARKING 🅿️ / Breda (Girona)",41.754206,2.559884,icon-1644-0288D1,"",none,"",MTmi5uISOa39I2ONTIif
"AULA Rural Can Bosc 🚸 / Breda (Girona)",41.759177,2.550362,icon-1682-673AB7,"",none,"",Jf4H4GuNWbve8iujAv70
"IGLESIA S. Martí de Riells / Riells (Girona)",41.776728,2.512197,icon-1670-E65100,"",none,"",J13AbqLHK99a5imWyVDo
"CASA Colonies Can Sala 🚸 / Montornés del Vallés (Barcelona)",41.53709,2.272826,icon-1682-673AB7,"",none,"",xUKbWf3CIjLSeMHb2Rxi
"IES La Roca 🚸 / La Roca del Vallès  (Barcelona)",41.588336,2.324975,icon-1682-FFD600,"",none,"",rfTHmDS7MSBS5eo7DINa
"COLEGIO Serena Vall 🚸 /Sant Andreu de Llavaneres (Barcelona)",41.567782,2.487449,icon-1682-FFD600,"",none,"",uQBbBlwMffIPLR1gER3h
"C Y D 🔄 / Santa Maria (PO)",38.843484,-7.586688,icon-1826-0F9D58,"",none,"",TrbaAa2aNVqX1aBuSfFV
"C Y D 🔄 / Évora (PO)",38.573641,-7.906487,icon-1826-0F9D58,"",none,"",SvysFZsMkCWTWrT11YsP
"CASA Colonies Les Orenetes 🚸 / Borrassà (Girona)",42.224145,2.946823,icon-1682-673AB7,"",none,"",1ePkg1x3evj3w4wY2K9a
"C Y D 🔄 / Portbou (Girona)",42.426713,3.160362,icon-1826-0F9D58,"",none,"",wXQ3AjIOLEK6mNaj0VyV
"PARKING BUS ✅️ / Cassà de La Selva (Girona)",41.892937,2.873314,icon-1532-7CB342,"",none,"",QvUKaf1aTImp6tJdnUO3
"AUTOCARES Roca ☑️ / Salt (Girona)",41.968056,2.773503,icon-1532-000000,"",none,"",LEDWvMQW2yGZd0kEJvza
"PARKING 🅿️ / Peñiscola (Castellón)",40.366112,0.39701,icon-1644-0288D1,"",none,"",DbnVD5zCczFMU9f4DLt8
"PARKING BUS ✅️ / Peñíscola (Castellón)",40.365281,0.396163,icon-1532-7CB342,"",none,"",aAqciTMt2IyV0X9j8QcM
"PARKING 🅿️ / Peñiscola (Castellón)",40.367779,0.400906,icon-1644-0288D1,"",none,"",FHBqRkaSqJx3JIucbxE6
"HOTEL Tancat de Codorniu",40.530436,0.507257,icon-1602-9C27B0,"",none,"",NbCmqMZXQW6lK4t3z3Qe
"PARKING 🅿️ / Teruel",40.33875,-1.108996,icon-1644-0288D1,"",none,"",LlDMwIEQG62vZZF1aZb5
"Recogida Caminantes / Cerbère (FR)",42.43979,3.175516,icon-1596-1A237E,"",none,"",Ca5RIDGyOOIAHLvITb3u
"PARKING BUS Paulilles ✅️ /  Port-Vendres (FR)",42.499306,3.118115,icon-1532-7CB342,"",none,"",H1AXrs2fHOTsX8H30Z9J
"BODEGAS D.Florencio Pérez 🍷 / Casas de Juan Núñez (Albacete)",39.110266,-1.561489,icon-1798-F9A825,"",none,"",bBNtHskFJnHwxSC3guNp
"GRANJA Escuela La Casita de 🚸 Casas de Juan Núñez (Albacete)",39.083965,-1.550256,icon-1682-673AB7,"",none,"",V96RjAHxDn36wUtSCycC
"PARKING BUS ✅️ / Olot (Girona)",42.18044,2.492497,icon-1532-7CB342,"",none,"",5RmVJQlU9KoqIe5pYSJQ
"PARKING BUS ✅️ / La Fageda d'en Jordà - Santa Pau (Girona)",42.155027,2.516049,icon-1532-7CB342,"",none,"",k0aRaSlvvbhYCXChS7Du
"PARKING BUS ✅️ Volcán Sta Margarita / Sta Pau (Girona)",42.147992,2.543908,icon-1532-7CB342,"",none,"",kw1n8HF39RjGbYVEv5PM
"YOGURES La Fageda / Santa Pau (Girona)",42.139034,2.522296,icon-1502-C2185B,"",none,"",fbcD5FrlziK6n7zJ27A9
"PARKING 🅿️ / Suances (Cantabria)",43.423199,-4.056557,icon-1644-0288D1,"",none,"",VDqKIMJv5IdzqmvLeqUM
"PARKING BUS ✅️ 🔄/ Aracena (Huelva)",37.890273,-6.569117,icon-1532-7CB342,"",none,"",ArCYiYcDSReA75MTXXAa
"IES Euclides 🚸 / Pineda de Mar (Barcelona)",41.619888,2.670312,icon-1682-FFD600,"",none,"",8JWnE85WR1dthBzp94OL
"PARKING BUS ✅️ / Tordera (Barcelona)",41.697345,2.721645,icon-1532-7CB342,"",none,"",rAGaNc1QWJChYOjyl8Zy
"BODAS En La Roureda💍 / Sant Antoni de Vilamajor (Barcelona)",41.678033,2.373406,icon-1613-F9A825,"",none,"",kTY0RzMfJ4yBv0wsDijr
"COLEGIO Torre Roja 🚸 / Sant Pere de Vilamajor (Barcelona)",41.679485,2.396595,icon-1682-FFD600,"",none,"",YCFCGrEx7u58nHWEv3Bf
"ALTURA MÁXIMA 4M /Alhama de Aragón (Zaragoza)",41.295538,-1.894241,icon-1541-097138,"",none,"",PmCUlhscDCV3JMHFAZGC
"BODEGAS Tio Pepe 🍷 / Jerez de Ma Frontera (Cádiz)",36.679332,-6.144594,icon-1798-F9A825,"",none,"",YrnZgdN0e8STKHrEvqXZ
"ALBERGUE Centre Splai🚸 / El Prat de Llobregat (Barcelona)",41.31589,2.082653,icon-1682-673AB7,"",none,"",TXy3au4MFY73tx05O6Ci
"PARKING 🅿️ / Cornellá de Llobregat (Barcelona)",41.345991,2.08375,icon-1644-0288D1,"",none,"",mJOniN4BASNogSwpPqys
"HOTEL Campanile 🛌 / Cornellá (Barcelona)",41.348016,2.082892,icon-1602-9C27B0,"",none,"",nnjiEQqPaRXnuNivLBWV
"C Y D 🔄 / Pontevedra",42.433908,-8.640707,icon-1826-0F9D58,"",none,"",84UVKSAuSUx0KuSczD31
"PARKING 🅿️ / Agramunt (Lérida)",41.783255,1.09335,icon-1644-0288D1,"",none,"",g2PfjKEyJCA3ptNTGFFg
"ESTACIÓN BUS 🚍 / Mollerussa (Lérida)",41.632223,0.89637,icon-1532-0288D1,"",none,"",OLJhHFYCy6yS5Qjg4gvB
"ALTURA MÁXIMA 3M",41.727396,2.57052,icon-1541-E65100,"",none,"",rRCfqjha25GTHxYgPqrJ
"RESTAURANTE Marina 🍽 / Anglesola (Lérida)",41.658729,1.083808,icon-1577-795548,"",none,"",DUynPO04laHaRrDg4RVg
"PARKING 🅿️ / Sallent de Gállego (Huesca)",42.769447,-0.333648,icon-1644-0288D1,"",none,"",kurPp8twBZw3pdjkjeon
"CASA NATURA Can Massaguer 🚸 / Sant Feliu de Buixalleu, Girona",41.768874,2.55211,icon-1682-673AB7,"",none,"",TeooaqdSnMuPrjwaJZCa
"C Y D 🔄/ Canfranc-Estación (Huesca)",42.751635,-0.515155,icon-1826-0F9D58,"",none,"",UND2sykXT5a1MLGzdrk0
"RESTAURANTE Las Esparteras 🍽 / Cadarrubios del Monte (Toledo)",40.184487,-4.134367,icon-1577-795548,"",none,"",kjGJ4cKFWpavqsTyPk9k
"Granja y Quesería Can Xicoy 🚸 / Arenys de Munt (Barcelona)",41.618373,2.546888,icon-1682-673AB7,"",none,"",IhilM3c9L8jYbc8heIc7
"INFO : Entrada a Granja Queseria Can Xicoy.",41.619362,2.547476,icon-1608-3949AB,"",none,"",SQT1NQF0wG0VneSYaXPe
"ACTIVIDADES Ciencias 🚸 / Montseny (Barcelona)",41.741184,2.450448,icon-1682-673AB7,"",none,"",NrFAoFGphyOqCnXrnp2g
"CAMBIO SENTIDO ℹ️ / Montseny (Barcelona)",41.747653,2.445658,icon-1770-424242,"",none,"",tOy4IQbUvN7kVNM1ZG0o
"MUSEO De Les Aigues 🏛/ Cornellá de Llobregat (Barcelona)",41.355959,2.0626,icon-1636-A52714,"",none,"",6hKWscFB7TCY5oSx8Wv4
"CASA Colonies La Marinada 🚸 / Cambrils (Tarragona)",41.0707,1.080036,icon-1682-673AB7,"",none,"",thTI6JKWb9lsLjJbbAxR
"PARKING 🅿️ / Cambrils (Tarragona)",41.06965,1.087833,icon-1644-0288D1,"",none,"",a0cNMjcKVkja6h75qsdK
"ESTACIÓN BUS 🚍 / Beziers (FR)",43.34555,3.217851,icon-1532-0288D1,"",none,"",4BFRVHokvX0UAoNEuvDt
"MUSEO Arqueológico de Alicante MARQ",38.353172,-0.476539,icon-1636-A52714,"",none,"",oNjkywl8uhegvp5rrv5o
"COLEGIO Sta Anna 🚸 / Premià de Dalt (Barcelona)",41.501992,2.360193,icon-1682-FFD600,"",none,"",RPqGaofJPW7xXVqSjs2i
"MUSEO de la Mina Vella 🏛 / Vilassar de Mar (Barcelona)",41.511646,2.38613,icon-1636-A52714,"",none,"",zhcr6PtO5pehuGoBI8zU
"RUTA Salida al Museo",,,line-FFD600-5000,"",none,"",emTf0WD9EKxz7bJVZhbK
"INFO : ENTRADA Museo de la Mina Vella ℹ️ / Vilassar de Mar (Barcelona)",41.511202,2.384989,icon-1608-3949AB,"",none,"",3YQFzjF2TO70A8hILdpe
"MUSEO Del Turrón 🏛 / Jijona",38.514312,-0.48469,icon-1636-A52714,"",none,"",rNpbDtkyqDBUdSpe91K1
"BODEGAS Cruz Conde🍷/ Montilla (Córdoba)",37.580134,-4.640542,icon-1798-F9A825,"",none,"",AmQyiuQeMFuA5lIjbzYk
"ZONA DE ESPERA☕️ / Badalona (Barcelona)",41.451589,2.240389,icon-1534-4E342E,"",none,"",Eipg1Oi8RStGvrmxgZq1
"COLEGIO Fontmartina 🚸 /Santa Maria de Palautordera (Barcelona)",41.699123,2.444359,icon-1682-FFD600,"",none,"",TUU1lAE5X0HrUfHzGdOn
"MUSEO de Las Matemáticas 🏛/ Cornellà de Llobregat (Barcelona)",41.357449,2.089052,icon-1636-A52714,"",none,"",kxG4ervySyA2eHTGYSvS
"C Y D 🔄 C/ Martí i Franquès 21 / Barcelona",41.384034,2.118733,icon-1826-3949AB,"",none,"",1wm5xEmoDX9ue5CiGrXc
"PARKING BUS Pago💰 C/ Martí i Franquès 16C /Barcelona",41.38332,2.119171,icon-1513-1A237E,"",none,"",lwwURMwVi3WHtDMrldrh
"PARKING BUS Pago 💰 Av/ Doctor Marañon / Barcelona",41.382601,2.113192,icon-1513-1A237E,"",none,"",vUahzjKuJdgMb2B8jvHL
"RESTAURANTE Las Bóvedas 🍽 / Badajoz",38.89033,-7.014235,icon-1577-795548,"",none,"",cN998mcZxkX5UnGHVyWH
"RESTAURANTE El Cruce 🍽 / San Serván (Badajoz)",38.878124,-6.452953,icon-1577-795548,"",none,"",2tH3lVXeAbOLy8eX9sYJ
"RESTAURANTE Abades Mérida 🍽",38.938134,-6.361387,icon-1577-795548,"",none,"",qeUbZBZUYqdprNogzqAn
"COLEGIO Agora Internacional 🚸 / Sant Esteve Sesrovires (Barcelona)",41.485396,1.857708,icon-1682-FFD600,"",none,"",p7bt4qXsBaYJn0slQpU4
"ESTACIÓN BUS 🚍 / Pombal (PO)",39.916298,-8.63192,icon-1532-0288D1,"",none,"",BQxVXxNYMKWXig6fc2WU
"C Y D 🔄 / Viseu (PO)",40.660975,-7.908487,icon-1826-0F9D58,"",none,"",RmTZUabc3hjG5Rw1UAvp
"TECNO CRISTAL 🛠 / Sant Just Desvern (Barcelona)",41.382172,2.064603,icon-1590-1A237E,"",none,"",TijpzSFdcaMI0TB1o9oR
"AUTOCARES 6 ✔️ / Sant Feliu de Llobregat (Barcelona)",41.393953,2.034215,icon-1532-000000,"",none,"",K9FMKJjEVjbSC5jlJ8H9
"MERCABARNA Entrada/ Salida (Barcelona)",41.328029,2.11357,icon-1502-C2185B,"",none,"",86xEXS9PWYtAaohH65AF
"MERCABARNA Entrada/ Salida (Barcelona)",41.334731,2.117614,icon-1502-C2185B,"",none,"",HG55ttsHHoQU5FIzldTZ
"ℹ️ PARKING en MercaBarna / Barcelona",41.33365,2.116357,icon-1608-3949AB,"",none,"",boluuKHFMdGJKfvPfJ6z
"ESCUELA Cerámica La Bisbal 🚸/ (Girona)",41.954202,3.051845,icon-1682-673AB7,"",none,"",8MMhiTpE1itQzGGuoCHj
"AUTOCARES Muñoz ✔️/ Mérida (Badajoz)",38.924793,-6.390279,icon-1532-000000,"",none,"",7VQ0y3k000jzGMOdSSYB
"C Y D 🔄 / Villafranche de Conflent (FR)",42.586126,2.36476,icon-1826-0F9D58,"",none,"",UudV8PqKSony68JFkQjY
"C Y D 🔄 / Villefranche-de-Conflent (FR)",42.587765,2.370133,icon-1826-0F9D58,"",none,"",3c4guzhNKUarYRGUZBE3
"PARKING BUS ✅️ / Madrid",40.498118,-3.624609,icon-1532-7CB342,"",none,"",GLxWvn7gF7K0xiscG4M4
"PARKING BUS ✅ / Granollers (Barcelona)",41.600473,2.285376,icon-1532-7CB342,"",none,"",BF6QZdA1r2JwLhFZxRqz
"PARKING 🅿️ / Hostalric (Barcelona)",41.745033,2.630605,icon-1644-0288D1,"",none,"",3ZZNx0xaL6dACHrfwh9a
"PARKING BUS ✅️ / Torrent (Girona)",41.951821,3.128633,icon-1532-7CB342,"",none,"",zFc4kZe0xLAkIEtkk43m
"PARKING BUS ✅️ Feria del Aveto / Espinelves (Girona)",41.867701,2.414557,icon-1532-7CB342,"",none,"",Uk3dCxtLehIA7F9juBY4
"RESTAURANTE Casanova 🍽 / Torreblanca (Castellón)",40.215809,0.187196,icon-1577-795548,"",none,"",hzCQOpeQ5sreB58uqH42
"PARKING BUS - C Y D 🔄 / Castres (FR)",43.602375,2.241113,icon-1532-7CB342,"",none,"",ZYRM4ywGmFKEL5EFNYFD
"HOTEL Mojacar Marina 🛏 / Mójacar (Almería)",37.156746,-1.826958,icon-1602-9C27B0,"",none,"",nb7fYwLnAZe0dlRGtHSb
"ÁREA ABADES SIERRA ESPUÑA LEVANTE ⬇️/ Alhama de Murcia (Murcia)",37.795183,-1.428507,icon-1577-DB4436,"",none,"",Iw24aSCWCGB66hwaXcAk
"Entrada y salida Parking y Carga Descarga a Mojácar",,,line-FFD600-5000,"",none,"",ym3TqqmenRnlntgj7QHV
"C Y D 🔄 / Roquetas de Mar (Almería)",36.754323,-2.60572,icon-1826-0F9D58,"",none,"",WP94v6CIq0BiI8bFZTf7
"PARA TI 👌 / Buena comida",36.755383,-2.607112,icon-1803-757575,"",none,"",txz9rYGLLelp1SjmQF0Y
"PARKING 🅿️ / Roquetas de Mar (Almería)",36.768302,-2.61466,icon-1644-0288D1,"",none,"",5T9bqu0gxsxdEXOet0Yf
"PARKING 🅿️ / Roquetas de Mar (Almería)",36.773188,-2.610758,icon-1644-0288D1,"",none,"",cnu7rOAa0bPDWuMRIumn
"LAVADERO 💧 / Ávila",40.662257,-4.67221,icon-1703-0097A7,"",none,"",eTHw96tN2BnuCCCX5cy1
"PROHIBIDO ⛔️ / Níjar (Almería)",36.963511,-2.206432,icon-1898-C2185B,"",none,"",OLdw3M6k1dphnfUYqS8S
"HOTEL Pueblo 🛏 / Benidorm (Alicante)",38.53939,-0.114351,icon-1602-9C27B0,"",none,"",i2O09eDgZv9RNbmmZW3W
"C Y D / (Pago) 💰 - Av/ Del Estadi (Barcelona)",41.366051,2.154091,icon-1826-3949AB,"",none,"",RxtCm90ff25KNelocteR
"C Y D 🔄 /  Benalmádena (Malaga)",36.596741,-4.57245,icon-1826-0F9D58,"",none,"",SmGSAJl225baViJNmk29
"C Y D 🔄 / Benalmádena (Málaga)",36.597274,-4.571855,icon-1826-0F9D58,"",none,"",YfNFMExx3kS6uJXhBwFW
"SANTUARIO Santa Maria Magdalena 🕍 / Novelda (Alicante)",38.408664,-0.794061,icon-1670-E65100,"",none,"",wtxCNdqItWtR5ipFKuJe
"INSTITUTO Tiana 🚸 / Tiana (Barcelona)",41.4905,2.26165,icon-1682-FFD600,"",none,"",h8cOf7i3NsWXkWg5rUfT
"PARKING BUS ✅️ / Mataró (Barcelona)",41.543624,2.42245,icon-1532-7CB342,"",none,"",2ji71q1miWOny61vknGq
"PARKING BUS ✅ / Parets del Vallès / Barcelona",41.57123,2.235003,icon-1532-7CB342,"",none,"",QPtz9rppjVOZ3p0AxB3L
"C Y D - C/ Consejo de Ciento, 528 (Isleta)💰/ (Barcelona)",41.402183,2.180546,icon-1826-3949AB,"",none,"",glW9hJRqRGIkyBo78C78
"PESEBRE Parets del Vallès 🎅 / (Barcelona)",41.572925,2.234684,icon-1694-006064,"",none,"",3n9VYPtjzqInwxURhF39
"LUCES Navidad Torrejón 🎅",40.449202,-3.479418,icon-1694-006064,"",none,"",J8QwQlXA1m7nzhboaLDs
"MASÍA Ca N'Illa 🍽 / La Garriga (Barcelona)",41.674796,2.283265,icon-1577-795548,"",none,"",DRJctKMh23wD2EBuDx71
"INSTITUTO Vil-la Romana 🚸 / La Garriga (Barcelona)",41.674504,2.285137,icon-1682-FFD600,"",none,"",uIyTSNJL39jYXB2nJYjo
"PARKING BUS  - C Y D ✅️🔄 / Reus (Tarragona)",41.160826,1.101987,icon-1532-7CB342,"",none,"",kP9it0rO9Je67OZSsBdJ
"ALTURA MÁXIMA 3M  ⚠️ / Madrid",40.369348,-3.677214,icon-1541-E65100,"",none,"",vIYlD20jeQdmcdiLGkXO
"ALTURA MÁXIMA 3M ⚠️ / Madrid",40.369322,-3.679594,icon-1541-E65100,"",none,"",Qib7amYE3G8TqoeUJiLo
"PARKING BUS - CYD ✅️ 🔄 / Villena (Alicante)",38.632823,-0.859156,icon-1532-7CB342,"",none,"",VsQ4A2eumXSDFAN1xLnZ
"MAN Truck & Bus Iberia Center Barcelona Gurb",41.94792,2.254916,icon-1590-3949AB,"",none,"",tsBWDqRG70DHmEmsEmYv
"PARKING 🅿️ / Gurb (Barcelona)",41.946065,2.250445,icon-1644-0288D1,"",none,"",49Ou5LvK3BpS7T0f1aow
"IES Alella - Colegio Fabra 🚸 / Alella (Barcelona)",41.495053,2.297417,icon-1682-FFD600,"",none,"",FdllH3NnRm87kqUdIXNC
"RESTAURANTE Font del Grèvol 🍽 / Sant Joan Les Fonts (Girona)",42.213323,2.527075,icon-1577-795548,"",none,"",srFp04ZIigUEnEqVHwQm
"Magdalenas Cal Tuset 👌 / Castellfollit de la Roca (Girona)",42.220195,2.550267,icon-1502-C2185B,"",none,"",FuqzIOsOPvGriMdlQfHO
"Trenecito tricu tricu 🚂 / Sant Joan Les Fonts (Girona)",42.214145,2.515609,icon-1502-C2185B,"",none,"",4C4ASbcVU0DaxCYjeyT3
"MONASTERIO Sant Joan Les Fonts",42.217383,2.514482,icon-1670-E65100,"",none,"",riIl39x3Rs2eW8VbZpc4
"AUTOCARES Mir ☑️ / Ripoll (Girona)",42.217003,2.208651,icon-1532-000000,"",none,"",W2U9hSh4byFMJ6KKjjQ6
"PARKING 🅿️ / Pozuelo de Alarcón (Madrid)",40.397786,-3.787162,icon-1644-0288D1,"",none,"",ZCg5mEvDVYVCA35NgGfe
"MUSEO DE LA CIENCIA 🏛 / Barcelona",41.413503,2.13081,icon-1636-A52714,"",none,"",wxXfSz3WdqyhISDJDMmV
"PARKING BUS ✅️ / Manresa (Barcelona)",41.741978,1.837995,icon-1532-7CB342,"",none,"",HvoBvUJCLZI2CpJSoodV
"PARKING BUS ✅️ / Manresa (Barcelona)",41.740871,1.835768,icon-1532-7CB342,"",none,"",Vc1vG4hNGMpthZoIPvt2
"C Y D 🔄 / Universidad Manresa",41.73682,1.824063,icon-1826-0F9D58,"",none,"",1pVY0PLHYtJa2IgkOSEc
"PARKING BUS ✅️ / Barcena Mayor (Cantabria)",43.146032,-4.195774,icon-1532-7CB342,"",none,"",S2XDfHN9Rn3aIjQYu4L0
"COLEGIO Juan Falcó 🚸 / Valdemorillo (Madrid)",40.501739,-4.065022,icon-1682-FFD600,"",none,"",ygQ6HqVnerQabjuBtCcr
"COLEGIO Antiago Apóstol 🚸 / Villanueva de la Cañada (Madrid)",40.454877,-3.992885,icon-1682-FFD600,"",none,"",vuyHrm6HdI1NRf7KqQMI
"COLEGIO Lycée Français International Molière 🚸/ Villanueva de la Cañada (Madrid)",40.448223,-4.000113,icon-1682-FFD600,"",none,"",OLQfEizQCs6zzE4F08Sh
"CASA Colonies Ridolaina 🚸 / Bellver de Cerdanya (Lérida)",42.353608,1.7245,icon-1682-673AB7,"",none,"",XAOmv9WWk6d0A8wBjydy
"CAMBIO SENTIDO Casa Colonies ℹ️ / Bellver de Cerdanya Lérida)",42.351118,1.726171,icon-1770-424242,"",none,"",rMoROl1tZYUvCwCzU7FW
"INFO PARKING POLÍGONO- FIESTA CALÇOTS / Valls (Tarragona)",41.284611,1.256273,icon-1608-3949AB,"",none,"",8Wu4CnDY1Zwzs25VeKoS
"RESTAURANTE La Blanca Paloma 🍽 / Jerez de la Frontera (Cádiz)",36.723087,-6.148959,icon-1577-795548,"",none,"",iTqsKRtm7JIHmepn0UDb
"LAVADERO 💧/ San Boi de Llobregat (Barcelona)",41.326527,2.038327,icon-1702-0097A7,"",none,"",bIeniQnOjU3kKKnEbEhz
"PARKING 🅿️ / Robledo de Chavela, (Madrid)",40.503252,-4.235666,icon-1644-0288D1,"",none,"",IiDBdPvcM2jNEpx9RhaH
"Colegio Nuestra Señora de Navahonda - Instituto Sabino Fernández Campo 🚸 / Robledo de Chavela (Madrid)",40.499142,-4.233887,icon-1682-FFD600,"",none,"",iogxvzV2Db2dTDVA8iCJ
